"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Unweighted Normalized Clinical Outcomes Domain Score","Weighted Normalized Clinical Outcomes Domain Score","Unweighted Person and Community Engagement Domain Score","Weighted Person and Community Engagement Domain Score","Unweighted Normalized Safety Domain Score","Weighted Safety Domain Score","Unweighted Normalized Efficiency and Cost Reduction Domain Score","Weighted Efficiency and Cost Reduction Domain Score","Total Performance Score"
"2021","010083",SOUTH BALDWIN REGIONAL MEDICAL CENTER,"1613 NORTH MCKENZIE STREET",FOLEY,AL,"36535",Baldwin,"36.000000000000","9.000000000000","54.000000000000","13.500000000000","55.000000000000","13.750000000000","30.000000000000","7.500000000000","43.750000000000"
"2021","010085",DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,"1201 7TH STREET SE",DECATUR,AL,"35601",Morgan,"40.000000000000","10.000000000000","22.000000000000","5.500000000000","26.000000000000","6.500000000000","10.000000000000","2.500000000000","24.500000000000"
"2021","010086",NORTHWEST MEDICAL CENTER,"1530 U S HIGHWAY 43",WINFIELD,AL,"35594",Fayette,"23.333333333333","7.777777777778","65.000000000000","21.666666666667",Not Available,Not Available,"0.000000000000","0.000000000000","29.444444444444"
"2021","010087",UNIVERSITY OF SOUTH ALABAMA MEDICAL CENTER,"2451 FILLINGIM STREET",MOBILE,AL,"36617",Mobile,Not Available,Not Available,"26.000000000000","8.666666666667","58.000000000000","19.333333333333","0.000000000000","0.000000000000","28.000000000000"
"2021","010089",WALKER BAPTIST MEDICAL CENTER,"3400 HIGHWAY 78 EAST",JASPER,AL,"35502",Walker,"25.000000000000","6.250000000000","37.000000000000","9.250000000000","35.000000000000","8.750000000000","0.000000000000","0.000000000000","24.250000000000"
"2021","010090",PROVIDENCE HOSPITAL,"6801 AIRPORT BOULEVARD",MOBILE,AL,"36608",Mobile,"44.000000000000","11.000000000000","37.000000000000","9.250000000000","56.000000000000","14.000000000000","10.000000000000","2.500000000000","36.750000000000"
"2021","010092",D C H REGIONAL MEDICAL CENTER,"809 UNIVERSITY BOULEVARD EAST",TUSCALOOSA,AL,"35401",Tuscaloosa,"34.000000000000","8.500000000000","14.000000000000","3.500000000000","18.000000000000","4.500000000000","0.000000000000","0.000000000000","16.500000000000"
"2021","010099",D W MCMILLAN MEMORIAL HOSPITAL,"1301 BELLEVILLE AVENUE",BREWTON,AL,"36426",Escambia,"36.666666666667","12.222222222222","50.000000000000","16.666666666667",Not Available,Not Available,"0.000000000000","0.000000000000","28.888888888889"
"2021","010100",THOMAS HOSPITAL,"750 MORPHY AVENUE",FAIRHOPE,AL,"36532",Baldwin,"30.000000000000","7.500000000000","46.000000000000","11.500000000000","42.000000000000","10.500000000000","30.000000000000","7.500000000000","37.000000000000"
"2021","010103",PRINCETON BAPTIST MEDICAL CENTER,"701 PRINCETON AVENUE SOUTHWEST",BIRMINGHAM,AL,"35211",Jefferson,"42.000000000000","10.500000000000","33.000000000000","8.250000000000","60.000000000000","15.000000000000","0.000000000000","0.000000000000","33.750000000000"
"2021","010104",GRANDVIEW MEDICAL CENTER,"3690 GRANDVIEW PARKWAY",BIRMINGHAM,AL,"35243",Jefferson,"48.000000000000","12.000000000000","41.000000000000","10.250000000000","34.000000000000","8.500000000000","0.000000000000","0.000000000000","30.750000000000"
"2021","010108",PRATTVILLE BAPTIST HOSPITAL,"124 S MEMORIAL DR",PRATTVILLE,AL,"36067",Autauga,"82.500000000000","20.625000000000","62.000000000000","15.500000000000","15.000000000000","3.750000000000","30.000000000000","7.500000000000","47.375000000000"
"2021","010112",BRYAN W. WHITFIELD MEMORIAL HOSPITAL,"105 HIGHWAY 80 EAST",DEMOPOLIS,AL,"36732",Marengo,"16.666666666667","5.555555555556","46.000000000000","15.333333333333",Not Available,Not Available,"60.000000000000","20.000000000000","40.888888888889"
"2021","010113",MOBILE INFIRMARY MEDICAL CENTER,"5 MOBILE INFIRMARY CIRCLE",MOBILE,AL,"36652",Mobile,"30.000000000000","7.500000000000","48.000000000000","12.000000000000","24.000000000000","6.000000000000","0.000000000000","0.000000000000","25.500000000000"
"2021","010114","MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM","995 9TH AVENUE SOUTHWEST",BESSEMER,AL,"35021",Jefferson,"22.000000000000","5.500000000000","23.000000000000","5.750000000000","46.000000000000","11.500000000000","0.000000000000","0.000000000000","22.750000000000"
"2021","010118",VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,"1015 MEDICAL CENTER PARKWAY",SELMA,AL,"36701",Dallas,"15.000000000000","3.750000000000","18.000000000000","4.500000000000","90.000000000000","22.500000000000","10.000000000000","2.500000000000","33.250000000000"
"2021","010120",MONROE COUNTY HOSPITAL,"2016 SOUTH ALABAMA AVENUE",MONROEVILLE,AL,"36460",Monroe,"16.666666666667","5.555555555556","87.000000000000","29.000000000000",Not Available,Not Available,"0.000000000000","0.000000000000","34.555555555556"
"2021","010125",LAKELAND COMMUNITY HOSPITAL,"42024 HIGHWAY 195 E",HALEYVILLE,AL,"35565",Winston,"50.000000000000","16.666666666667","56.000000000000","18.666666666667",Not Available,Not Available,"50.000000000000","16.666666666667","52.000000000000"
"2021","010129",NORTH BALDWIN INFIRMARY,"1815 HAND AVENUE",BAY MINETTE,AL,"36507",Baldwin,"25.000000000000","8.333333333333","66.000000000000","22.000000000000",Not Available,Not Available,"30.000000000000","10.000000000000","40.333333333333"
"2021","010130",ST VINCENT'S ST CLAIR,"7063 VETERANS PARKWAY",PELL CITY,AL,"35125",Saint Clair,"13.333333333333","4.444444444444","67.000000000000","22.333333333333",Not Available,Not Available,"50.000000000000","16.666666666667","43.444444444444"
"2021","010131",CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,"35801",Madison,"26.000000000000","6.500000000000","25.000000000000","6.250000000000","38.000000000000","9.500000000000","20.000000000000","5.000000000000","27.250000000000"
"2021","010139",BROOKWOOD BAPTIST MEDICAL CENTER,"2010 BROOKWOOD MEDICAL CENTER DRIVE",BIRMINGHAM,AL,"35209",Jefferson,"42.000000000000","10.500000000000","30.000000000000","7.500000000000","22.000000000000","5.500000000000","0.000000000000","0.000000000000","23.500000000000"
"2021","010144",SPRINGHILL MEMORIAL HOSPITAL,"3719 DAUPHIN STREET",MOBILE,AL,"36608",Mobile,"22.000000000000","5.500000000000","30.000000000000","7.500000000000","26.000000000000","6.500000000000","20.000000000000","5.000000000000","24.500000000000"
"2021","010148",EVERGREEN MEDICAL CENTER,"101 CRESTVIEW AVENUE",EVERGREEN,AL,"36401",Conecuh,"83.333333333333","27.777777777778","34.000000000000","11.333333333333",Not Available,Not Available,"50.000000000000","16.666666666667","55.777777777778"
"2021","010149",BAPTIST MEDICAL CENTER EAST,"400 TAYLOR ROAD",MONTGOMERY,AL,"36117",Montgomery,"30.000000000000","7.500000000000","33.000000000000","8.250000000000","14.000000000000","3.500000000000","0.000000000000","0.000000000000","19.250000000000"
"2021","010150",REGIONAL MEDICAL CENTER OF CENTRAL ALABAMA,"29 L V STABLER DRIVE",GREENVILLE,AL,"36037",Butler,"0.000000000000","0.000000000000","26.000000000000","8.666666666667",Not Available,Not Available,"0.000000000000","0.000000000000","8.666666666667"
"2021","010157",SHOALS HOSPITAL,"201 WEST AVALON AVENUE",MUSCLE SHOALS,AL,"35661",Colbert,"36.666666666667","12.222222222222","50.000000000000","16.666666666667",Not Available,Not Available,"20.000000000000","6.666666666667","35.555555555556"
"2021","010158",RUSSELLVILLE HOSPITAL,"15155 HIGHWAY 43",RUSSELLVILLE,AL,"35653",Franklin,"27.500000000000","9.166666666667","48.000000000000","16.000000000000",Not Available,Not Available,"10.000000000000","3.333333333333","28.500000000000"
"2021","010164",COOSA VALLEY MEDICAL CENTER,"315 W HICKORY ST",SYLACAUGA,AL,"35150",Talladega,"46.000000000000","11.500000000000","36.000000000000","9.000000000000","100.000000000000","25.000000000000","10.000000000000","2.500000000000","48.000000000000"
"2021","010168",JACK HUGHSTON MEMORIAL HOSPITAL,"4401 RIVER CHASE DRIVE",PHENIX CITY,AL,"36867",Russell,"33.333333333333","11.111111111111","95.000000000000","31.666666666667",Not Available,Not Available,"50.000000000000","16.666666666667","59.444444444444"
"2021","010169",ATMORE COMMUNITY HOSPITAL,"401 MEDICAL PARK DRIVE",ATMORE,AL,"36502",Escambia,"20.000000000000","6.666666666667","56.000000000000","18.666666666667",Not Available,Not Available,"70.000000000000","23.333333333333","48.666666666667"
"2021","010173",ST VINCENT'S CHILTON,"2030 LAY DAM ROAD",CLANTON,AL,"35045",Chilton,"30.000000000000","10.000000000000","93.000000000000","31.000000000000",Not Available,Not Available,"70.000000000000","23.333333333333","64.333333333333"
"2021","020001",PROVIDENCE ALASKA MEDICAL CENTER,"3200 PROVIDENCE DRIVE",ANCHORAGE,AK,"99508",Anchorage,"36.000000000000","9.000000000000","23.000000000000","5.750000000000","12.000000000000","3.000000000000","50.000000000000","12.500000000000","30.250000000000"
"2021","020006",MAT-SU REGIONAL MEDICAL CENTER,"2500 SOUTH WOODWORTH LOOP",PALMER,AK,"99645",Matanuska-Susitna,"46.000000000000","11.500000000000","17.000000000000","4.250000000000","90.000000000000","22.500000000000","100.000000000000","25.000000000000","63.250000000000"
"2021","020008",BARTLETT REGIONAL HOSPITAL,"3260 HOSPITAL DR",JUNEAU,AK,"99801",Juneau,"47.500000000000","15.833333333333","62.000000000000","20.666666666667",Not Available,Not Available,"40.000000000000","13.333333333333","49.833333333333"
"2021","020012",FAIRBANKS MEMORIAL HOSPITAL,"1650 COWLES STREET",FAIRBANKS,AK,"99701",Fairbanks North Star,"54.000000000000","13.500000000000","58.000000000000","14.500000000000","26.666666666667","6.666666666667","100.000000000000","25.000000000000","59.666666666667"
"2021","020017",ALASKA REGIONAL HOSPITAL,"2801 DEBARR ROAD",ANCHORAGE,AK,"99508",Anchorage,"46.000000000000","11.500000000000","41.000000000000","10.250000000000","28.000000000000","7.000000000000","70.000000000000","17.500000000000","46.250000000000"
"2021","020018",YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,"99559",Bethel,"26.666666666667","8.888888888889","25.000000000000","8.333333333333",Not Available,Not Available,"100.000000000000","33.333333333333","50.555555555556"
"2021","020024",CENTRAL PENINSULA GENERAL HOSPITAL,"250 HOSPITAL PLACE",SOLDOTNA,AK,"99669",Kenai Peninsula,"30.000000000000","10.000000000000","30.000000000000","10.000000000000",Not Available,Not Available,"90.000000000000","30.000000000000","50.000000000000"
"2021","020026",ALASKA NATIVE MEDICAL CENTER,"4315 DIPLOMACY DR",ANCHORAGE,AK,"99508",Anchorage,"42.000000000000","10.500000000000","15.000000000000","3.750000000000","24.000000000000","6.000000000000","60.000000000000","15.000000000000","35.250000000000"
"2021","030002",BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,"1111 EAST MCDOWELL ROAD",PHOENIX,AZ,"85006",Maricopa,"28.000000000000","7.000000000000","28.000000000000","7.000000000000","28.000000000000","7.000000000000","10.000000000000","2.500000000000","23.500000000000"
"2021","030006",TUCSON MEDICAL CENTER,"5301 EAST GRANT ROAD",TUCSON,AZ,"85712",Pima,"40.000000000000","10.000000000000","13.000000000000","3.250000000000","22.000000000000","5.500000000000","0.000000000000","0.000000000000","18.750000000000"
"2021","030007",VERDE VALLEY MEDICAL CENTER,"269 SOUTH CANDY LANE",COTTONWOOD,AZ,"86326",Yavapai,"44.000000000000","11.000000000000","31.000000000000","7.750000000000","60.000000000000","15.000000000000","20.000000000000","5.000000000000","38.750000000000"
"2021","030010",ST. MARY'S HOSPITAL,"1601 WEST ST MARY'S ROAD",TUCSON,AZ,"85745",Pima,"58.000000000000","14.500000000000","16.000000000000","4.000000000000","54.000000000000","13.500000000000","0.000000000000","0.000000000000","32.000000000000"
"2021","030011",ST JOSEPH'S HOSPITAL,"350 NORTH WILMOT ROAD",TUCSON,AZ,"85711",Pima,"34.000000000000","8.500000000000","20.000000000000","5.000000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","26.000000000000"
"2021","030012",YAVAPAI REGIONAL MEDICAL CENTER,"1003 WILLOW CREEK ROAD",PRESCOTT,AZ,"86301",Yavapai,"44.000000000000","11.000000000000","20.000000000000","5.000000000000","48.000000000000","12.000000000000","0.000000000000","0.000000000000","28.000000000000"
"2021","030013",YUMA REGIONAL MEDICAL CENTER,"2400 SOUTH AVENUE A",YUMA,AZ,"85364",Yuma,"44.000000000000","11.000000000000","15.000000000000","3.750000000000","24.000000000000","6.000000000000","10.000000000000","2.500000000000","23.250000000000"
"2021","030014",JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,"250 EAST DUNLAP AVENUE",PHOENIX,AZ,"85020",Maricopa,"44.000000000000","11.000000000000","32.000000000000","8.000000000000","42.000000000000","10.500000000000","0.000000000000","0.000000000000","29.500000000000"
"2021","030016",BANNER CASA GRANDE MEDICAL CENTER,"1800 EAST FLORENCE BOULEVARD",CASA GRANDE,AZ,"85122",Pinal,"30.000000000000","7.500000000000","20.000000000000","5.000000000000","64.000000000000","16.000000000000","30.000000000000","7.500000000000","36.000000000000"
"2021","030022",VALLEYWISE HEALTH MEDICAL CENTER,"2601 EAST ROOSEVELT STREET",PHOENIX,AZ,"85008",Maricopa,Not Available,Not Available,"13.000000000000","4.333333333333","18.000000000000","6.000000000000","0.000000000000","0.000000000000","10.333333333333"
"2021","030023",FLAGSTAFF MEDICAL CENTER,"1200 NORTH BEAVER STREET",FLAGSTAFF,AZ,"86001",Coconino,"32.000000000000","8.000000000000","20.000000000000","5.000000000000","28.000000000000","7.000000000000","0.000000000000","0.000000000000","20.000000000000"
"2021","030024",ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,"350 WEST THOMAS ROAD",PHOENIX,AZ,"85013",Maricopa,"37.500000000000","9.375000000000","19.000000000000","4.750000000000","28.000000000000","7.000000000000","0.000000000000","0.000000000000","21.125000000000"
"2021","030030",ABRAZO CENTRAL CAMPUS,"2000 WEST BETHANY HOME ROAD",PHOENIX,AZ,"85015",Maricopa,"34.000000000000","8.500000000000","12.000000000000","3.000000000000","44.000000000000","11.000000000000","0.000000000000","0.000000000000","22.500000000000"
"2021","030036",CHANDLER REGIONAL MEDICAL CENTER,"1955 WEST FRYE ROAD",CHANDLER,AZ,"85224",Maricopa,"26.000000000000","6.500000000000","21.000000000000","5.250000000000","10.000000000000","2.500000000000","0.000000000000","0.000000000000","14.250000000000"
"2021","030037",ST LUKE'S MEDICAL CENTER,"1800 EAST VAN BUREN STREET",PHOENIX,AZ,"85006",Maricopa,"50.000000000000","12.500000000000","11.000000000000","2.750000000000","36.666666666667","9.166666666667","10.000000000000","2.500000000000","26.916666666667"
"2021","030038",SCOTTSDALE OSBORN MEDICAL CENTER,"7400 EAST OSBORN ROAD",SCOTTSDALE,AZ,"85251",Maricopa,"40.000000000000","10.000000000000","29.000000000000","7.250000000000","38.000000000000","9.500000000000","10.000000000000","2.500000000000","29.250000000000"
"2021","030043",CANYON VISTA MEDICAL CENTER,"5700 EAST HIGHWAY 90",SIERRA VISTA,AZ,"85635",Cochise,"30.000000000000","7.500000000000","24.000000000000","6.000000000000","50.000000000000","12.500000000000","50.000000000000","12.500000000000","38.500000000000"
"2021","030055",KINGMAN REGIONAL MEDICAL CENTER,"3269 STOCKTON HILL ROAD",KINGMAN,AZ,"86409",Mohave,"34.000000000000","8.500000000000","16.000000000000","4.000000000000","80.000000000000","20.000000000000","60.000000000000","15.000000000000","47.500000000000"
"2021","030061",BANNER BOSWELL MEDICAL CENTER,"10401 WEST THUNDERBIRD BOULEVARD",SUN CITY,AZ,"85351",Maricopa,"54.000000000000","13.500000000000","15.000000000000","3.750000000000","42.000000000000","10.500000000000","30.000000000000","7.500000000000","35.250000000000"
"2021","030062",SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,"2200 EAST SHOW LOW LAKE ROAD",SHOW LOW,AZ,"85901",Navajo,"60.000000000000","15.000000000000","29.000000000000","7.250000000000","50.000000000000","12.500000000000","80.000000000000","20.000000000000","54.750000000000"
"2021","030064",BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,"1625 NORTH CAMPBELL AVENUE",TUCSON,AZ,"85724",Pima,"48.000000000000","12.000000000000","21.000000000000","5.250000000000","44.000000000000","11.000000000000","0.000000000000","0.000000000000","28.250000000000"
"2021","030065",BANNER DESERT MEDICAL CENTER,"1400 SOUTH  DOBSON ROAD",MESA,AZ,"85202",Maricopa,"42.000000000000","10.500000000000","13.000000000000","3.250000000000","44.000000000000","11.000000000000","0.000000000000","0.000000000000","24.750000000000"
"2021","030068",MT. GRAHAM REGIONAL MEDICAL CENTER,"1600 SOUTH 20TH AVENUE",SAFFORD,AZ,"85546",Graham,"20.000000000000","6.666666666667","44.000000000000","14.666666666667",Not Available,Not Available,"20.000000000000","6.666666666667","28.000000000000"
"2021","030069",HAVASU REGIONAL MEDICAL CENTER,"101 CIVIC CENTER LANE",LAKE HAVASU CITY,AZ,"86403",Mohave,"40.000000000000","10.000000000000","11.000000000000","2.750000000000","95.000000000000","23.750000000000","30.000000000000","7.500000000000","44.000000000000"
"2021","030071",FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,"86504",Apache,"43.333333333333","14.444444444444","22.000000000000","7.333333333333",Not Available,Not Available,"100.000000000000","33.333333333333","55.111111111111"
"2021","030073",TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,"86045",Coconino,"65.000000000000","21.666666666667","42.000000000000","14.000000000000",Not Available,Not Available,"100.000000000000","33.333333333333","69.000000000000"
"2021","030083",ABRAZO SCOTTSDALE CAMPUS,"3929 EAST BELL ROAD",PHOENIX,AZ,"85032",Maricopa,"20.000000000000","5.000000000000","28.000000000000","7.000000000000","87.500000000000","21.875000000000","20.000000000000","5.000000000000","38.875000000000"
"2021","030084",CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,"86503",Apache,"45.000000000000","15.000000000000","56.000000000000","18.666666666667",Not Available,Not Available,"100.000000000000","33.333333333333","67.000000000000"
"2021","030085",NORTHWEST MEDICAL CENTER,"6200 NORTH LA CHOLLA BOULEVARD",TUCSON,AZ,"85741",Pima,"14.000000000000","3.500000000000","21.000000000000","5.250000000000","58.000000000000","14.500000000000","20.000000000000","5.000000000000","28.250000000000"
"2021","030087",SCOTTSDALE SHEA MEDICAL CENTER,"9003 EAST SHEA BOULEVARD",SCOTTSDALE,AZ,"85260",Maricopa,"62.000000000000","15.500000000000","22.000000000000","5.500000000000","36.000000000000","9.000000000000","0.000000000000","0.000000000000","30.000000000000"
"2021","030088",BANNER BAYWOOD MEDICAL CENTER,"6644 EAST BAYWOOD AVENUE",MESA,AZ,"85206",Maricopa,"22.000000000000","5.500000000000","15.000000000000","3.750000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","21.750000000000"
